CONTACT_ID,WEEK_ID,ORDER_COUNT,QUANTITIY_COUNT
669158,202137,2,30
669158,202145,5,50
669158,202146,1,20
669158,202217,1,20
669158,202251,5,54
669158,202304,7,160
669158,202317,1,50
669158,202318,8,90
669158,202324,4,64
669159,202132,2,30
669159,202223,3,50
669159,202237,1,20
669159,202246,1,30
669159,202249,2,40
669159,202251,1,50
669159,202252,1,150
669159,202307,1,20
669159,202310,2,40
669159,202311,1,200
669159,202323,3,70
669159,202325,1,10
669160,202237,2,20
669162,202134,1,50
669162,202142,2,100
669162,202146,2,210
669162,202147,2,115
669162,202215,1,100
669162,202217,1,10
669162,202223,1,300
669162,202225,1,10
669162,202227,5,360
669162,202239,4,180
669162,202242,1,15
669162,202305,1,50
669162,202324,1,50
669167,202127,1,20
669167,202132,19,363
669167,202133,6,135
669167,202135,12,310
669167,202136,29,416
669167,202137,2,40
669167,202138,3,32
669167,202140,2,30
669167,202141,20,497
669167,202142,1,20
669167,202143,2,40
669167,202144,1,60
669167,202145,2,58
669167,202148,1,20
669167,202149,25,479
669167,202150,5,75
669167,202204,2,20
669167,202214,1,4
669167,202216,2,35
669167,202220,21,416
669167,202223,1,15
669167,202225,1,20
669167,202227,2,10
669167,202234,1,20
669167,202236,1,30
669167,202240,3,15
669167,202242,3,60
669167,202244,1,5
669167,202247,3,12
669167,202249,1,10
669167,202250,2,100
669167,202314,1,10
669167,202317,2,15
669167,202320,1,2
669169,202238,1,10
669176,202137,1,50
669176,202224,1,10
669176,202235,4,150
669177,202234,2,20
669177,202318,1,50
669178,202136,1,10
669178,202147,1,10
669178,202210,1,5
669178,202214,1,10
669178,202220,1,10
669178,202223,1,20
669178,202225,1,10
669178,202235,2,10
669178,202303,1,9
669178,202304,1,90
669178,202313,1,20
669178,202315,2,15
669178,202317,1,10
669186,202206,1,50
669186,202225,2,20
669186,202237,2,20
669186,202243,1,100
669189,202131,1,10
669189,202132,2,31
669189,202133,2,20
669189,202134,1,40
669189,202135,3,103
669189,202136,1,20
669189,202137,2,20
669189,202139,1,5
669189,202143,1,10
669189,202145,1,10
669189,202212,1,20
669189,202234,5,50
669191,202134,1,40
669191,202225,1,10
669191,202303,1,5
669191,202315,1,5
669191,202320,1,5
669193,202142,4,40
669193,202143,1,20
669193,202212,9,67
669193,202233,6,107
669193,202235,4,72
669193,202304,4,82
669193,202311,2,20
669193,202317,6,62
669194,202133,2,30
669194,202138,1,100
669194,202139,1,150
669194,202212,1,10
669194,202214,2,60
669194,202217,1,20
669194,202224,1,50
669194,202225,1,150
669194,202226,1,30
669194,202238,1,10
669194,202242,1,10
669194,202243,1,100
669194,202246,2,21
669194,202301,3,200
669194,202318,3,45
669194,202325,4,104
669199,202217,3,40
669199,202238,4,22
669199,202325,6,409
669200,202225,2,60
669200,202238,4,240
669200,202240,1,10
669200,202244,1,90
669200,202252,1,90
669201,202312,1,90
669205,202133,2,70
669205,202134,4,60
669205,202145,2,60
669205,202147,5,150
669205,202150,1,25
669205,202212,3,40
669205,202213,2,19
669205,202222,1,15
669205,202225,1,10
669205,202234,1,50
669205,202238,1,15
669205,202305,3,15
669205,202309,1,5
669205,202311,1,30
669205,202315,1,24
669205,202318,1,15
669207,202226,4,71
669210,202132,3,30
669210,202136,2,30
669210,202138,6,64
669210,202142,5,35
669210,202145,9,105
669210,202152,7,135
669210,202210,4,19
669211,202135,1,10
669211,202136,1,100
669211,202145,4,200
669211,202149,1,60
669211,202221,1,100
669211,202225,1,10
669211,202243,1,50
669211,202324,1,50
669213,202136,1,50
669213,202225,1,50
669213,202303,2,30
669220,202203,1,1
669220,202322,1,225
669222,202141,2,110
669222,202142,1,5
669222,202145,3,24
669222,202207,1,150
669222,202223,3,130
669222,202234,1,100
669222,202238,2,20
669222,202252,5,115
669222,202307,2,20
669222,202308,1,100
669222,202318,2,150
669224,202132,5,95
669224,202152,2,20
669224,202212,1,2
669224,202217,1,100
669224,202226,2,60
669224,202235,1,50
669224,202308,1,5
669224,202311,4,40
669224,202317,2,20
669225,202136,3,350
669227,202223,2,10
669227,202226,1,10
669227,202242,3,30
669229,202134,1,7
669229,202136,1,40
669229,202137,2,10
669229,202140,2,48
669229,202145,1,28
669229,202202,1,30
669229,202205,1,10
669229,202210,4,13
669229,202212,1,1
669229,202223,3,120
669229,202225,4,37
669229,202226,1,10
669229,202236,2,100
669229,202246,1,50
669229,202304,1,35
669229,202318,14,474
669229,202323,1,20
669232,202133,3,65
669232,202134,1,12
669232,202136,1,30
669232,202137,1,20
669232,202138,1,50
669232,202140,1,12
669232,202141,3,83
669232,202147,3,53
669232,202149,2,36
669232,202150,2,70
669232,202153,2,40
669232,202211,1,10
669232,202218,3,21
669232,202220,7,122
669232,202221,1,15
669232,202224,1,30
669232,202226,3,16
669232,202232,1,50
669232,202234,1,9
669232,202239,3,60
669232,202240,3,25
669232,202241,1,50
669232,202242,1,18
669232,202244,1,15
669232,202246,2,70
669232,202247,1,18
669233,202302,1,15
669235,202133,3,35
669235,202136,1,10
669235,202139,4,65
669235,202141,1,20
669235,202142,1,40
669235,202148,4,70
669235,202222,2,30
669235,202227,1,10
669235,202233,4,130
669235,202235,8,100
669235,202238,1,75
669235,202241,4,200
669235,202302,2,40
669235,202307,14,200
669235,202308,1,90
669235,202317,10,139
669235,202318,32,643
669238,202133,5,34
669238,202135,1,10
669238,202204,3,23
669238,202224,2,28
669238,202235,1,20
669238,202236,4,45
669238,202317,1,20
669240,202311,1,50
669242,202133,1,20
669242,202134,1,3
669242,202135,2,50
669242,202139,7,192
669242,202140,15,309
669242,202149,8,1000
669242,202152,3,110
669242,202210,2,100
669242,202211,6,51
669242,202224,5,70
669242,202227,1,30
669242,202233,1,50
669242,202234,3,50
669242,202236,3,200
669242,202237,1,100
669242,202239,1,50
669242,202241,2,55
669242,202245,1,30
669242,202251,2,200
669242,202311,1,30
669242,202312,2,80
669242,202315,1,50
669242,202316,2,20
669242,202323,2,50
669242,202324,2,60
669242,202325,1,50
669243,202137,1,20
669243,202153,1,50
669243,202203,1,30
669243,202214,1,10
669243,202242,1,50
669243,202250,1,100
669243,202310,3,30
669243,202315,1,25
669243,202323,3,110
669244,202132,3,120
669244,202136,3,230
669244,202137,1,150
669244,202145,7,450
669244,202150,5,90
669244,202210,7,520
669244,202211,2,200
669244,202212,1,100
669244,202227,2,10
669244,202233,9,665
669244,202243,3,300
669244,202311,1,100
669244,202315,2,40
669244,202323,4,300
669245,202153,1,80
669247,202214,1,50
669247,202247,1,50
669249,202234,1,9
669249,202249,1,6
669250,202210,3,95
669250,202217,1,10
669250,202243,1,100
669250,202249,2,30
669250,202311,1,10
669251,202127,4,540
669251,202132,1,100
669251,202133,7,420
669251,202134,1,50
669251,202136,2,190
669251,202145,4,270
669251,202149,10,950
669251,202220,5,330
669251,202222,2,20
669251,202224,6,700
669251,202232,4,330
669251,202233,1,100
669251,202234,1,100
669251,202243,9,530
669251,202247,2,100
669251,202252,1,100
669251,202302,4,300
669251,202311,2,160
669251,202313,2,200
669251,202315,1,50
669251,202317,2,20
669251,202318,11,530
669251,202321,3,180
669251,202322,1,20
669251,202324,1,150
669252,202142,1,1
669252,202213,2,24
669252,202214,1,20
669252,202215,1,10
669252,202225,42,850
669252,202226,3,64
669252,202238,1,50
669252,202249,1,50
669252,202302,3,65
669252,202308,2,22
669252,202314,1,10
669252,202319,43,1041
669252,202320,2,25
669252,202322,3,130
669254,202133,9,225
669254,202135,3,35
669254,202137,1,90
669254,202140,1,100
669254,202145,8,470
669254,202146,1,50
669254,202152,2,20
669254,202153,2,25
669254,202202,5,210
669254,202205,11,260
669254,202211,1,20
669254,202212,3,62
669254,202213,3,105
669254,202214,2,140
669254,202216,1,28
669254,202217,1,100
669254,202218,3,25
669254,202220,14,403
669254,202222,3,40
669254,202223,1,5
669254,202224,4,105
669254,202227,2,105
669254,202232,1,100
669254,202234,4,130
669254,202235,4,220
669254,202237,1,50
669254,202238,2,13
669254,202239,4,270
669254,202240,5,255
669254,202243,2,60
669254,202244,2,94
669254,202245,18,680
669254,202249,2,30
669254,202251,1,20
669254,202252,3,615
669254,202253,2,50
669254,202303,2,30
669254,202304,9,390
669254,202305,1,30
669254,202308,1,20
669254,202312,1,70
669254,202317,3,75
669254,202318,7,215
669254,202320,1,20
669254,202322,4,75
669254,202325,1,10
669256,202209,1,3
669260,202213,3,25
669261,202144,2,20
669261,202145,2,20
669261,202225,3,271
669261,202244,1,20
669261,202312,1,20
669261,202318,2,223
669261,202323,2,14
669262,202132,4,240
669262,202135,4,42
669262,202139,1,16
669262,202142,2,70
669262,202143,1,160
669262,202150,4,70
669262,202151,15,345
669262,202152,4,130
669262,202153,2,40
669262,202210,3,160
669262,202212,1,60
669262,202215,1,15
669262,202227,6,240
669262,202235,1,50
669262,202239,3,127
669262,202240,1,20
669262,202241,5,500
669262,202242,1,20
669262,202243,3,55
669262,202244,1,90
669262,202246,1,20
669262,202248,1,20
669262,202249,3,110
669262,202250,1,50
669262,202301,1,10
669262,202311,2,120
669262,202312,2,50
669262,202313,1,5
669262,202314,2,150
669262,202317,1,20
669262,202319,1,20
669262,202323,2,70
669263,202132,8,500
669263,202133,7,240
669263,202135,2,3
669263,202136,1,50
669263,202138,4,25
669263,202142,5,29
669263,202143,1,40
669263,202145,2,400
669263,202147,4,74
669263,202148,3,140
669263,202150,26,3184
669263,202204,1,20
669263,202209,4,300
669263,202211,6,90
669263,202214,2,17
669263,202215,3,180
669263,202223,2,40
669263,202224,2,70
669263,202227,1,5
669263,202232,3,27
669263,202235,1,20
669263,202236,3,60
669263,202238,1,100
669263,202239,3,85
669263,202241,2,400
669263,202244,2,55
669263,202250,2,200
669263,202304,3,60
669263,202307,3,50
669263,202314,2,130
669263,202316,4,45
669263,202322,2,90
669263,202323,1,20
669264,202239,2,2
669264,202241,2,4
669268,202147,1,35
669268,202240,2,30
669268,202310,3,120
669269,202134,1,30
669269,202136,1,20
669269,202141,4,70
669269,202143,1,40
669269,202153,2,6
669269,202211,1,20
669269,202213,1,5
669269,202227,2,20
669269,202234,1,5
669269,202245,1,5
669269,202251,2,25
669269,202314,2,40
669269,202322,1,20
669270,202150,1,20
669270,202217,2,40
669270,202227,1,20
669272,202144,1,10
669272,202315,1,90
669273,202132,3,75
669273,202133,1,50
669273,202136,3,190
669273,202138,1,100
669273,202141,1,30
669273,202145,1,30
669273,202149,3,50
669273,202151,1,100
669273,202203,1,30
669273,202205,2,110
669273,202211,2,15
669273,202212,1,15
669273,202219,1,15
669273,202220,3,410
669273,202226,2,70
669273,202233,1,15
669273,202237,2,30
669273,202238,3,60
669273,202239,4,40
669273,202242,3,170
669273,202244,3,1040
669273,202246,1,20
669273,202249,1,50
669273,202250,7,75
669273,202251,1,51
669273,202301,1,30
669273,202304,1,9
669273,202305,1,60
669273,202308,1,50
669273,202314,1,9
669273,202315,2,30
669273,202317,1,20
669273,202321,1,10
669273,202322,1,9
669274,202324,5,40
669278,202143,1,40
669278,202222,1,10
669278,202250,3,155
669279,202221,1,10
669279,202224,11,540
669279,202302,2,40
669281,202133,6,260
669281,202137,1,20
669281,202138,3,150
669281,202143,3,150
669281,202145,4,270
669281,202150,2,150
669281,202203,3,200
669281,202209,15,670
669281,202215,2,40
669281,202220,3,250
669281,202224,12,255
669281,202233,2,10
669281,202235,1,30
669281,202242,2,10
669281,202251,3,150
669281,202312,3,110
669281,202325,1,30
669282,202222,3,214
669282,202226,2,40
669282,202315,1,270
669283,202151,2,20
669287,202145,1,10
669287,202215,1,30
669287,202216,1,5
669287,202222,3,105
669287,202234,1,50
669287,202237,4,60
669287,202239,6,150
669287,202247,1,20
669287,202301,2,20
669287,202308,1,5
669287,202315,3,390
669287,202320,2,50
669287,202324,1,70
669287,202325,2,20
669288,202132,1,40
669288,202134,2,20
669288,202136,3,220
669288,202138,2,20
669288,202139,1,10
669288,202140,1,100
669288,202142,2,20
669288,202145,6,160
669288,202146,1,10
669288,202149,44,620
669288,202150,13,138
669288,202151,12,230
669288,202153,2,20
669288,202202,9,85
669288,202203,2,40
669288,202204,1,50
669288,202210,4,200
669288,202214,3,160
669288,202217,3,45
669288,202218,1,30
669288,202222,2,30
669288,202223,4,90
669288,202224,3,120
669288,202225,1,20
669288,202232,1,50
669288,202234,3,25
669288,202235,2,140
669288,202237,3,45
669288,202243,6,280
669288,202249,27,138
669288,202303,1,9
669288,202313,3,50
669288,202317,5,27
669288,202324,2,25
669290,202137,1,10
669290,202141,1,30
669290,202203,10,398
669290,202210,1,20
669290,202212,3,105
669290,202215,1,20
669290,202217,2,110
669290,202225,1,10
669290,202232,2,80
669290,202233,4,135
669290,202236,4,80
669290,202240,1,30
669290,202243,2,65
669290,202244,2,23
669290,202305,1,25
669290,202308,2,35
669290,202311,1,10
669291,202227,1,10
669294,202145,2,20
669295,202135,3,52
669295,202225,1,10
669295,202234,7,60
669295,202315,1,90
669295,202324,1,2
669296,202233,3,30
669296,202315,1,90
669296,202324,1,2
669299,202244,1,20
669300,202133,2,30
669300,202138,2,41
669300,202148,1,10
669300,202227,1,20
669300,202235,1,5
669300,202238,1,15
669300,202239,1,50
669300,202247,1,50
669300,202301,2,30
669300,202303,1,50
669300,202320,1,100
669300,202321,1,20
669300,202322,1,21
669300,202327,2,60
669301,202217,1,10
669303,202137,2,30
669303,202143,2,15
669303,202149,2,20
669303,202152,1,10
669303,202234,1,2
669303,202237,1,5
669303,202243,1,20
669308,202135,3,235
669308,202136,1,20
669308,202137,2,25
669308,202138,3,75
669308,202139,1,2
669308,202140,3,61
669308,202142,1,5
669308,202143,2,30
669308,202145,7,275
669308,202146,1,20
669308,202148,3,80
669308,202149,3,110
669308,202150,1,25
669308,202151,1,5
669308,202152,2,60
669308,202202,7,75
669308,202205,4,232
669308,202214,4,70
669308,202215,2,51
669308,202216,4,44
669308,202217,4,110
669308,202218,4,61
669308,202220,15,114
669308,202221,3,50
669308,202222,2,30
669308,202224,2,100
669308,202225,1,30
669308,202226,10,183
669308,202227,2,70
669308,202233,1,30
669308,202236,2,4
669308,202237,9,108
669308,202239,2,10
669308,202240,2,30
669308,202244,2,14
669308,202247,6,96
669308,202249,2,100
669308,202253,2,50
669308,202304,1,180
669308,202307,1,5
669308,202308,2,15
669308,202311,1,20
669308,202315,1,9
669308,202317,1,2
669308,202321,2,50
669308,202323,1,10
669308,202324,1,5
669308,202325,3,40
669310,202132,1,28
669310,202133,2,40
669310,202134,1,15
669310,202145,1,28
669310,202152,1,5
669310,202153,2,35
669310,202203,1,10
669310,202204,2,20
669310,202210,1,20
669310,202211,4,50
669310,202212,1,100
669310,202213,1,20
669310,202220,13,141
669310,202222,1,20
669310,202233,3,80
669310,202236,1,10
669310,202242,6,150
669310,202246,1,5
669310,202252,1,50
669310,202307,2,10
669310,202320,1,135
669313,202132,7,201
669313,202134,2,31
669313,202135,7,150
669313,202136,3,170
669313,202141,1,5
669313,202142,4,142
669313,202146,4,63
669313,202151,1,200
669313,202152,3,26
669313,202202,1,15
669313,202211,6,76
669313,202212,2,120
669313,202213,1,60
669313,202214,1,20
669313,202215,1,40
669313,202217,4,245
669313,202220,10,175
669313,202221,1,20
669313,202222,4,19
669313,202224,2,32
669313,202225,4,311
669313,202227,4,61
669313,202232,2,55
669313,202233,6,153
669313,202234,5,195
669313,202235,1,3
669313,202236,1,5
669313,202237,1,15
669313,202239,7,320
669313,202242,1,20
669313,202243,4,90
669313,202244,1,304
669313,202245,9,115
669313,202304,3,40
669313,202308,3,140
669313,202313,2,10
669313,202314,3,80
669313,202315,1,90
669313,202317,10,80
669313,202319,1,20
669313,202321,1,50
669313,202322,1,10
669313,202323,2,70
669313,202324,3,105
669313,202325,1,135
669319,202133,2,40
669319,202137,1,10
669319,202139,3,40
669319,202151,5,130
669319,202203,7,130
669319,202235,5,220
669319,202242,1,10
669319,202323,4,220
669321,202145,4,54
669321,202146,1,10
669321,202147,1,2
669321,202214,1,10
669321,202217,1,5
669321,202218,1,6
669321,202221,1,75
669321,202225,1,10
669321,202226,2,12
669321,202242,1,10
669321,202248,1,10
669321,202250,2,11
669321,202308,1,7
669321,202312,1,10
669321,202315,1,50
669321,202325,2,100
669322,202212,2,15
669322,202213,1,20
669322,202217,1,10
669322,202222,2,30
669322,202233,1,80
669322,202236,1,20
669322,202239,2,70
669322,202244,1,2
669322,202248,1,3
669322,202253,2,16
669322,202304,1,7
669322,202308,1,90
669322,202311,1,10
669322,202312,1,7
669322,202315,1,5
669322,202317,2,10
669322,202318,12,138
669322,202323,2,22
669322,202324,4,35
669323,202134,1,15
669323,202224,3,46
669323,202238,2,16
669323,202243,1,15
669323,202246,1,30
669325,202317,2,100
669326,202136,1,10
669326,202140,3,21
669326,202205,1,100
669326,202220,17,201
669326,202223,5,90
669326,202225,3,120
669326,202237,5,190
669326,202239,2,51
669326,202252,1,20
669326,202303,1,20
669326,202304,1,90
669326,202305,1,2
669326,202315,1,100
669326,202317,1,1
669326,202318,17,178
669326,202321,2,20
669326,202325,1,180
669330,202131,2,70
669330,202137,2,190
669330,202143,1,100
669330,202145,6,265
669330,202149,4,75
669330,202151,2,250
669330,202247,6,370
669330,202316,3,100
669331,202132,10,287
669331,202133,1,20
669331,202134,3,110
669331,202136,1,40
669331,202138,1,15
669331,202139,2,455
669331,202140,1,20
669331,202141,19,974
669331,202143,3,30
669331,202144,2,51
669331,202145,3,280
669331,202146,1,100
669331,202147,1,90
669331,202149,4,350
669331,202150,9,337
669331,202204,12,830
669331,202210,3,120
669331,202211,4,70
669331,202214,2,110
669331,202217,2,95
669331,202218,3,31
669331,202220,3,575
669331,202222,1,20
669331,202223,1,50
669331,202225,1,20
669331,202227,1,20
669331,202232,1,10
669331,202233,1,25
669331,202236,1,2
669331,202237,6,400
669331,202238,4,20
669331,202241,4,310
669331,202242,4,220
669331,202243,1,1
669331,202244,3,200
669331,202246,3,70
669331,202250,12,880
669331,202252,1,10
669331,202303,4,135
669331,202304,1,20
669331,202310,2,200
669331,202311,2,80
669331,202312,5,170
669331,202314,6,120
669331,202317,8,129
669331,202319,5,167
669331,202320,1,200
669331,202323,5,75
669334,202138,2,60
669334,202145,1,10
669334,202242,5,130
669338,202136,2,6
669338,202206,2,3
669338,202218,1,5
669338,202226,1,1
669338,202253,1,14
669341,202206,3,13
669341,202211,2,4
669341,202220,2,5
669341,202304,3,21
669345,202138,1,40
669345,202204,1,20
669345,202227,2,120
669345,202252,3,150
669345,202324,1,20
669345,202325,1,20
669346,202150,1,30
669346,202244,2,15
669346,202245,8,211
669346,202250,2,100
669346,202251,2,100
669346,202313,1,50
669347,202206,1,2
669347,202208,3,22
669347,202214,1,1
669347,202224,2,40
669347,202243,8,185
669347,202304,1,30
669347,202308,1,2
669347,202322,2,4
669347,202324,2,40
669347,202325,2,4
669348,202224,2,21
669348,202227,1,100
669350,202214,1,50
669351,202134,1,10
669351,202140,14,301
669351,202145,1,50
669351,202203,35,1236
669351,202204,1,1
669351,202219,1,30
669351,202220,15,280
669351,202225,2,30
669351,202236,1,4
669351,202239,2,30
669351,202240,2,180
669351,202245,1,8
669351,202246,2,25
669351,202247,1,100
669351,202250,1,10
669351,202251,5,218
669351,202307,1,10
669351,202310,1,25
669351,202311,1,300
669351,202315,1,7
669351,202325,2,34
669354,202132,1,40
669354,202133,2,170
669354,202142,3,41
669354,202152,1,50
669354,202203,2,400
669354,202205,1,3
669354,202211,1,15
669354,202212,1,20
669354,202221,1,20
669354,202222,1,10
669354,202224,1,10
669354,202226,1,3
669354,202233,2,40
669354,202238,1,15
669354,202240,1,180
669354,202246,1,20
669354,202250,1,20
669354,202302,1,20
669354,202315,1,180
669354,202317,3,15
669356,202315,1,50
669357,202145,5,200
669357,202147,2,50
669357,202211,1,60
669357,202215,2,35
669357,202216,4,36
669357,202224,5,190
669357,202235,6,390
669357,202237,3,80
669357,202241,1,15
669357,202310,5,95
669357,202315,1,50
669357,202321,1,10
669359,202214,2,70
669359,202304,3,150
669360,202141,1,10
669361,202213,1,2
669364,202139,4,49
669364,202147,3,136
669364,202148,6,105
669364,202205,1,5
669364,202210,1,20
669364,202215,1,5
669364,202240,1,20
669364,202241,1,20
669364,202243,3,60
669367,202225,10,299
669367,202321,1,20
669369,202211,1,4
669369,202226,1,10
669369,202304,1,5
669369,202324,3,100
669370,202221,2,8
669370,202224,1,20
669370,202239,1,10
669370,202312,1,5
669372,202144,2,40
669372,202146,1,10
669372,202151,6,60
669372,202152,2,20
669372,202153,2,20
669372,202202,2,20
669372,202210,2,30
669372,202216,3,25
669372,202225,3,23
669372,202235,3,40
669372,202236,2,100
669372,202238,3,25
669372,202247,1,10
669373,202314,1,10
669374,202206,2,20
669374,202222,1,10
669374,202239,5,85
669375,202137,2,40
669376,202139,1,40
669376,202147,1,20
669376,202151,1,1
669376,202205,1,50
669376,202224,3,60
669377,202131,1,20
669377,202132,1,50
669378,202135,2,20
669378,202140,1,10
669378,202143,3,31
669378,202147,1,5
669379,202133,1,40
669379,202136,2,103
669379,202138,2,130
669379,202139,2,120
669379,202145,5,550
669379,202146,2,20
669379,202147,2,100
669379,202149,2,40
669379,202150,13,122
669379,202151,11,140
669379,202152,2,20
669379,202202,2,20
669379,202203,1,15
669379,202210,2,100
669379,202212,3,70
669379,202214,1,10
669379,202215,3,45
669379,202216,1,30
669379,202224,3,50
669379,202234,1,20
669379,202235,2,40
669379,202236,12,660
669379,202237,6,90
669379,202240,2,20
669379,202241,5,240
669379,202246,15,150
669379,202250,1,30
669379,202251,1,30
669379,202311,4,60
669379,202312,1,10
669379,202313,1,10
669379,202314,1,20
669379,202315,1,20
669379,202319,2,20
669379,202324,2,20
669379,202325,1,2
669382,202132,3,86
669382,202135,1,90
669382,202136,7,274
669382,202138,2,80
669382,202139,3,140
669382,202140,7,184
669382,202142,1,50
669382,202145,10,600
669382,202146,2,30
669382,202147,6,300
669382,202149,4,40
669382,202150,3,60
669382,202152,3,110
669382,202202,14,1030
669382,202203,2,100
669382,202205,2,11
669382,202210,1,30
669382,202212,4,240
669382,202215,4,100
669382,202216,2,100
669382,202217,1,150
669382,202223,6,267
669382,202224,1,100
669382,202226,1,50
669382,202235,4,55
669382,202236,8,900
669382,202239,4,265
669382,202240,3,140
669382,202241,6,900
669382,202244,1,90
669382,202246,2,20
669382,202250,2,45
669382,202301,1,50
669382,202303,5,440
669382,202308,2,10
669382,202311,1,10
669382,202318,14,585
669382,202319,2,20
669382,202322,2,70
669382,202324,7,160
669382,202325,1,90
669384,202152,1,5
669384,202214,1,2
669384,202235,1,30
669384,202248,1,10
669384,202301,1,30
669384,202311,1,10
669384,202312,3,50
669384,202313,1,5
669384,202319,1,6
669384,202320,1,6
669384,202323,7,145
669385,202133,2,30
669385,202135,3,18
669385,202139,2,20
669385,202141,8,179
669385,202143,3,37
669385,202144,1,10
669385,202146,1,20
669385,202150,4,85
669385,202152,1,10
669385,202202,1,50
669385,202203,4,60
669385,202205,2,50
669385,202210,1,20
669385,202211,3,30
669385,202212,2,70
669385,202213,1,15
669385,202214,1,10
669385,202216,1,50
669385,202224,2,80
669385,202225,1,100
669385,202235,2,40
669385,202236,2,60
669385,202237,1,50
669385,202239,1,30
669385,202242,2,115
669385,202252,2,110
669385,202302,1,20
669385,202303,2,60
669385,202304,1,180
669385,202305,1,5
669385,202322,1,30
669385,202325,4,160
669386,202141,1,20
669386,202146,2,20
669386,202212,1,5
669386,202216,1,10
669386,202235,2,64
669386,202237,3,90
669386,202244,2,13
669386,202245,1,9
669386,202249,1,20
669386,202251,1,30
669386,202304,1,50
669386,202310,2,10
669386,202313,2,10
669386,202322,1,14
669386,202324,2,130
669390,202144,2,20
669395,202145,2,30
669395,202216,3,13
669395,202227,3,9
669395,202253,1,10
669395,202310,2,11
669395,202324,1,5
669401,202135,1,10
669401,202139,6,140
669401,202203,1,2
669401,202204,1,5
669401,202212,2,25
669401,202218,1,5
669401,202222,1,5
669401,202224,3,45
669401,202225,1,75
669401,202232,1,5
669401,202238,4,80
669401,202240,2,95
669401,202243,1,10
669401,202247,1,10
669401,202301,1,30
669401,202304,1,20
669401,202305,4,52
669401,202309,6,75
669401,202311,1,20
669401,202312,1,50
669401,202318,1,10
669401,202325,1,90
669408,202232,1,3
669409,202137,2,40
669409,202138,1,100
669409,202143,2,35
669409,202145,3,90
669409,202204,7,420
669409,202211,2,17
669409,202213,2,10
669409,202214,1,100
669409,202217,3,187
669409,202220,1,5
669409,202225,1,15
669409,202226,2,9
669409,202235,3,40
669409,202238,2,19
669409,202240,1,5
669409,202244,1,500
669409,202246,3,29
669409,202247,2,19
669409,202251,1,10
669409,202253,1,10
669409,202301,1,9
669409,202302,1,15
669409,202304,7,223
669409,202308,1,100
669409,202309,1,15
669409,202310,1,9
669409,202312,2,25
669409,202317,6,111
669409,202324,3,53
669410,202137,1,10
669410,202302,1,10
669416,202323,1,2
669419,202132,1,20
669419,202137,3,40
669419,202148,2,40
669419,202221,2,20
669419,202226,2,20
669421,202212,2,120
669421,202220,4,145
669421,202248,1,90
669422,202204,4,390
669422,202212,2,60
669422,202317,2,70
669426,202227,1,1
669428,202320,1,10
669428,202323,1,3
669428,202324,1,10
669430,202221,1,10
669430,202248,1,90
669432,202242,1,10
669432,202253,4,30
669432,202304,1,10
669432,202310,1,10
669432,202317,3,40
669432,202324,4,40
669436,202138,2,13
669436,202146,2,40
669436,202147,1,75
669436,202153,2,20
669436,202213,3,65
669436,202215,1,2
669436,202222,1,75
669436,202226,5,48
669436,202323,3,7
669439,202136,3,84
669439,202137,1,35
669439,202138,4,97
669439,202139,1,25
669439,202140,1,40
669439,202142,1,25
669439,202143,2,102
669439,202153,1,20
669439,202204,3,30
669439,202205,2,10
669439,202216,1,5
669439,202217,1,15
669439,202218,1,2
669439,202220,4,112
669439,202224,1,15
669439,202237,1,3
669439,202238,1,100
669439,202240,1,90
669439,202249,5,88
669439,202252,1,3
669439,202302,2,20
669439,202303,1,10
669439,202305,2,20
669439,202309,2,20
669439,202311,1,20
669439,202314,1,10
669439,202320,1,10
669439,202321,3,15
669442,202135,1,3
669442,202212,1,75
669442,202214,1,4
669442,202215,1,5
669442,202237,2,10
669442,202244,1,3
669442,202310,5,35
669444,202304,1,40
669444,202313,2,20
669448,202134,1,20
669448,202135,1,10
669448,202137,2,55
669448,202140,17,266
669448,202145,7,390
669448,202148,5,290
669448,202149,3,80
669448,202150,1,30
669448,202151,25,601
669448,202153,1,50
669448,202205,1,20
669448,202207,2,120
669448,202213,2,40
669448,202214,4,90
669448,202215,2,15
669448,202220,34,643
669448,202222,8,190
669448,202225,5,275
669448,202226,2,40
669448,202233,4,85
669448,202234,2,25
669448,202236,6,282
669448,202243,1,20
669448,202244,1,10
669448,202245,16,550
669448,202246,7,350
669448,202249,1,20
669448,202250,1,20
669448,202252,1,20
669448,202302,2,60
669448,202303,1,10
669448,202304,4,45
669448,202310,6,205
669448,202317,1,20
669448,202323,6,88
669449,202217,1,50
669449,202223,1,100
669449,202224,1,5
669449,202227,2,10
669449,202303,1,100
669452,202132,2,30
669452,202211,5,180
669452,202222,1,10
669452,202224,1,50
669452,202232,1,20
669452,202237,2,30
669452,202242,7,650
669452,202252,1,50
669452,202322,1,50
669456,202146,2,24
669456,202203,2,2
669456,202205,5,70
669456,202213,2,15
669456,202222,1,4
669456,202224,1,30
669456,202304,4,103
669456,202320,1,50
669456,202321,1,15
669458,202205,10,215
669458,202213,5,113
669458,202304,2,190
669459,202143,1,10
669459,202211,1,5
669459,202215,2,20
669459,202217,3,40
669459,202219,1,30
669459,202239,2,25
669459,202241,4,50
669459,202246,1,3
669459,202249,1,20
669459,202251,1,20
669459,202302,1,10
669459,202304,5,141
669459,202307,4,70
669459,202308,1,50
669459,202309,3,50
669459,202311,2,100
